gross_return,transaction_cost,net_return,turnover,long_exposure,short_exposure,gross_exposure,net_exposure,benchmark_return,cumulative_gross,cumulative_net,cumulative_benchmark
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003598680113811592,0.0051988783405578776,0.0039533016020447675,0.23962788351977293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002126886207730161,0.0051988783405578776,0.0039533016020447675,0.24226443096794892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010011212509126732,0.0051988783405578776,0.0039533016020447675,0.2435080882890439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003600285532310288,0.0051988783405578776,0.0039533016020447675,0.2439557867070017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002679349658028851,0.0051988783405578776,0.0039533016020447675,0.2406227941952852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020050143101246753,0.0051988783405578776,0.0039533016020447675,0.24087154084086815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002044618989068492,0.0051988783405578776,0.0039533016020447675,0.23833443132547028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006026158345202592,0.0051988783405578776,0.0039533016020447675,0.23908067126221866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038943360108092406,0.0051988783405578776,0.0039533016020447675,0.24390606774061285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011997722379379905,0.0051988783405578776,0.0039533016020447675,0.24539847170729057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003515037357976203,0.0051988783405578776,0.0039533016020447675,0.24977609386090815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004338700056587985,0.0051988783405578776,0.0039533016020447675,0.25519849747006473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002140112834726482,0.0051988783405578776,0.0039533016020447675,0.2578847638846298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011864393381066929,0.0051988783405578776,0.0039533016020447675,0.2593771678513075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059251065662095925,0.0051988783405578776,0.0039533016020447675,0.26683911177787767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011388068041758848,0.0051988783405578776,0.0039533016020447675,0.2653964267775888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016511309392124307,0.0051988783405578776,0.0039533016020447675,0.2633070915869675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026383074502729364,0.0051988783405578776,0.0039533016020447675,0.266640084098684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015710044888239683,0.0051988783405578776,0.0039533016020447675,0.2686299813565274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014900983312921001,0.0051988783405578776,0.0039533016020447675,0.26673959793828095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012173953791108083,0.0051988783405578776,0.0039533016020447675,0.2682817208713477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013335804744474267,0.0051988783405578776,0.0039533016020447675,0.26997307661040026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007051115958491838,0.0051988783405578776,0.0039533016020447675,0.2708685493531344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978588479294773,0.0051988783405578776,0.0039533016020447675,0.2721122066742294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000273705870075025,0.0051988783405578776,0.0039533016020447675,0.27246039125259025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005160452324470377,0.0051988783405578776,0.0039533016020447675,0.27902686243642627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038893860875633957,0.0051988783405578776,0.0039533016020447675,0.2740522331520461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017571052780840368,0.0051988783405578776,0.0039533016020447675,0.2762908770554724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004950125836241881,0.0051988783405578776,0.0039533016020447675,0.26997307661040026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001292654783710212,0.0051988783405578776,0.0039533016020447675,0.271614713383064
0.0,4e-05,-4e-05,0.04,0.0,0.0,0.0,0.0,0.00817618487525773,0.0051988783405578776,0.003913143469980618,0.2820116703697817
3.0117591051115328e-05,0.0,3.0117591051115328e-05,0.0,0.02,0.02,0.04,0.0,-0.0037250843463919603,0.005229152509300672,0.003943378915486573,0.2772360687645954
-0.0003625441131311713,0.0,-0.0003625441131311713,0.0,0.02,0.02,0.04,0.0,0.0015579119629380855,0.0048647125977105965,0.0035794051535438243,0.2792258901156197
-3.067874558482231e-05,0.0,-3.067874558482231e-05,0.0,0.02,0.02,0.04,0.0,0.0013221712850886025,0.0048338846088455956,0.0035486165962990146,0.2809172458546725
-7.306574968757086e-05,2e-05,-9.306574968757086e-05,0.02,0.02,0.02,0.04,0.0,0.00038838831530729756,0.0047604656677551205,0.003455220591947583,0.28141473914583814
0.0003766323493406665,4e-05,0.0003366323493406665,0.04,0.04,0.02,0.06,0.02,0.0033387005759824007,0.0051388909624641155,0.0037930160803134605,0.2856929992734967
0.00013972725383326612,0.0,0.00013972725383326612,0.0,0.02,0.0,0.02,0.02,0.0015476644518939153,0.005279336259419232,0.0039332733218673255,0.2876828206245212
8.880705097156217e-06,0.0,8.880705097156217e-06,0.0,0.02,0.0,0.02,0.02,-0.0006953551150749027,0.005288263848744812,0.003942188957204884,0.2867874237886059
-7.656060376213691e-05,0.0,-7.656060376213691e-05,0.0,0.02,0.0,0.02,0.02,0.0017009003788182042,0.005211298372309603,0.0038653265370760526,0.28897612100518644
-2.8959067762417414e-05,2e-05,-4.895906776241741e-05,0.02,0.02,0.0,0.02,0.02,-0.0036276947125475356,0.005182188390204345,0.0038161782265297983,0.2843001091464159
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,-0.0003099395192390775,0.005182188390204345,0.00379610190296531,0.28390205378802835
0.00032478932816659033,0.0,0.00032478932816659033,0.0,0.0,0.02,0.02,-0.02,0.0009298703467017777,0.005508660837856727,0.004122124164518626,0.28509591623591546
-0.00014579201028782406,0.0,-0.00014579201028782406,0.0,0.0,0.02,0.02,-0.02,-0.0023225162277847877,0.005362065708831354,0.0039757311814621055,0.2821112601161977
0.0003921935667723431,0.0,0.0003921935667723431,0.0,0.0,0.02,0.02,-0.02,-0.005005270980996901,0.005756362243279245,0.004369484004427049,0.2756939458315286
-0.00015525298894113692,0.0,-0.00015525298894113692,0.0,0.0,0.02,0.02,-0.02,0.00850098524031706,0.005600215561894384,0.0042135526400339796,0.28653860123620434
2.3628013193615073e-05,2e-05,3.628013193615071e-06,0.02,0.0,0.02,0.02,-0.02,-0.002938712319133008,0.0056239758970551,0.004217195940052099,0.28275783439971125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017063618490722465,0.0056239758970551,0.004217195940052099,0.28494668342992946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006542789474542232,0.0056239758970551,0.004217195940052099,0.29335381906562286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000884574319736986,0.0056239758970551,0.004217195940052099,0.29220975149094364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023097303795101,0.0056239758970551,0.004217195940052099,0.2951944076106614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004992102187241221,0.0056239758970551,0.004217195940052099,0.29454783332714785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010144810434635332,0.0056239758970551,0.004217195940052099,0.30768077569481966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006086798230359181,0.0056239758970551,0.004217195940052099,0.3068848167916822
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008754970824701891,0.0056239758970551,0.004217195940052099,0.3183265552339394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020754623986969367,0.0056239758970551,0.004217195940052099,0.3155904180393476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012099251946583456,0.0056239758970551,0.004217195940052099,0.3139986520467106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035966235872882946,0.0056239758970551,0.004217195940052099,0.3092726935010943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018993044000548132,0.0056239758970551,0.004217195940052099,0.3095213642398582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031530812970503863,0.0056239758970551,0.004217195940052099,0.31365039156153074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005453108650988359,0.0056239758970551,0.004217195940052099,0.32081386987612914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003013023100993273,0.0056239758970551,0.004217195940052099,0.32479351257817823
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017648651008670413,0.0056239758970551,0.004217195940052099,0.32713159441438244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011244763263418278,0.0056239758970551,0.004217195940052099,0.32698236160839644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00408620932667525,0.0056239758970551,0.004217195940052099,0.3215600339060587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031996013392996403,0.0056239758970551,0.004217195940052099,0.32578849916050934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006341234398259399,0.0056239758970551,0.004217195940052099,0.33419563479620273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003840412872545995,0.0056239758970551,0.004217195940052099,0.32907177270583676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005240657311842423,0.0056239758970551,0.004217195940052099,0.32837525173547744
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020596479627119635,0.0056239758970551,0.004217195940052099,0.3311112371164313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002615173411772975,0.0056239758970551,0.004217195940052099,0.3307631284448893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001196244299415672,0.0056239758970551,0.004217195940052099,0.32917121063861465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004865634253699014,0.0056239758970551,0.004217195940052099,0.3298179367357661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020574135040394292,0.0056239758970551,0.004217195940052099,0.3325539221167202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037705222086674706,0.0056239758970551,0.004217195940052099,0.3275294979591321
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007157325065401343,0.0056239758970551,0.004217195940052099,0.3370310581099347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006325156366117746,0.0056239758970551,0.004217195940052099,0.345487988618836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004214826508353253,0.0056239758970551,0.004217195940052099,0.35115898705993764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066640704458234,0.0056239758970551,0.004217195940052099,0.3601632057332125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018286883748257488,0.0056239758970551,0.004217195940052099,0.36265052037540246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002263416642797056,0.0056239758970551,0.004217195940052099,0.3657347662415362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015298805808321436,0.0056239758970551,0.004217195940052099,0.3636453551440959
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007296074841767641,0.0056239758970551,0.004217195940052099,0.37359461371285607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006518971252997829,0.0056239758970551,0.004217195940052099,0.3825490375129228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034182936137424624,0.0056239758970551,0.004217195940052099,0.3778230789673065
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,0.00953166089910118,0.0056239758970551,0.0041971115961332295,0.3909560213349783
0.00019243055428113553,0.0,0.00019243055428113553,0.0,0.02,0.0,0.02,0.02,-0.0016808080102507228,0.005817488676135296,0.004390349802925186,0.388618091312412
0.00015247762046258106,0.0,0.00015247762046258106,0.0,0.02,0.0,0.02,0.02,0.004549648731914546,0.005970853333428394,0.004543496853478768,0.39493581585066506
0.00013871451794798874,0.0,0.00013871451794798874,0.0,0.02,0.0,0.02,0.02,0.008130946647838755,0.00611039609541808,0.004682841620402556,0.4062779645465062
-1.2523767958203536e-05,0.0,-1.2523767958203536e-05,0.0,0.02,0.0,0.02,0.02,0.002122487878360557,0.006097795802276984,0.004670259205622473,0.40926277247986165
0.0001065163382754486,2e-05,8.65163382754486e-05,0.02,0.02,0.0,0.02,0.02,-0.00038835068594800237,0.006204961655432717,0.00475717959762334,0.4087154843154881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004237415081964624,0.006204961655432717,0.00475717959762334,0.40931241553943165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01157782887620118,0.006204961655432717,0.00475717959762334,0.425629193519653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00662989038142503,0.006204961655432717,0.00475717959762334,0.4161774282420583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010257071045669863,0.006204961655432717,0.00475717959762334,0.40165159574730547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004968204358588579,0.006204961655432717,0.00475717959762334,0.4023479649040269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001135180316237494,0.006204961655432717,0.00475717959762334,0.40075604709775225
0.0,8e-05,-8e-05,0.08,0.0,0.0,0.0,0.0,-0.021769922073851533,0.006204961655432717,0.004676799023255462,0.370261697107958
0.0025997145629506413,0.0,0.0025997145629506413,0.0,0.02,0.06,0.08,-0.039999999999999994,-0.041822541371286714,0.008820807347561521,0.007288671928734836,0.31295387059117097
-0.0001207254997751449,0.0,-0.0001207254997751449,0.0,0.02,0.06,0.08,-0.039999999999999994,0.01970224056126546,0.008699016951410954,0.007167066500398445,0.3388220035954028
0.0008564826643855984,0.0,0.0008564826643855984,0.0,0.02,0.06,0.08,-0.039999999999999994,-0.005424855752199975,0.009562950173012563,0.008029687632996163,0.3315590873480263
0.0007131145254208282,0.0,0.0007131145254208282,0.0,0.02,0.06,0.08,-0.039999999999999994,-0.03750890290754394,0.010282884177107654,0.008748528245302811,0.28161376682503136
-0.0010641866193908834,0.0001,-0.0011641866193908834,0.1,0.02,0.06,0.08,-0.039999999999999994,0.015021523284711513,0.009207754649966704,0.00757415670638939,0.3008655578654005
-0.00034901816912284554,0.0,-0.00034901816912284554,0.0,0.02,0.0,0.02,0.02,0.014684498424055947,0.008855522807174276,0.007222495018960329,0.3199681160997836
0.0004034565644688115,0.0,0.0004034565644688115,0.0,0.02,0.0,0.02,0.02,0.0024873885249809824,0.009262552190451467,0.007628865546456476,0.323251389645111
0.0007557062215820398,0.0,0.0007557062215820398,0.0,0.02,0.0,0.02,0.02,0.013496226834175173,0.010025258180351493,0.008390336949195554,0.3411102905583989
0.0004208428597398761,0.0,0.0004208428597398761,0.0,0.02,0.0,0.02,0.02,0.012760126444360864,0.010450320098413624,0.008814710822331318,0.3582230274417577
-0.00021582056344704448,2e-05,-0.00023582056344704448,0.02,0.02,0.0,0.02,0.02,0.00029295891522274076,0.010232244140994773,0.008576811568811404,0.3586209309865076
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,-0.0062611824788351145,0.010232244140994773,0.008556640032580054,0.3501143574180363
0.000550420549993722,0.0,0.000550420549993722,0.0,0.0,0.02,0.02,-0.02,-0.004974230412217784,0.010788296728436286,0.009111770333086744,0.3433985775213957
-0.0002731639231752814,0.0,-0.0002731639231752814,0.0,0.0,0.02,0.02,-0.02,0.0012960789458873467,0.010512185831802245,0.00883611740298007,0.3451397281336561
-2.5871025315167274e-05,0.0,-2.5871025315167274e-05,0.0,0.0,0.02,0.02,-0.02,0.01593934044334233,0.010486042845461396,0.00881001777824797,0.36658036820424345
-4.9521661846241294e-05,0.0,-4.9521661846241294e-05,0.0,0.0,0.02,0.02,-0.02,0.011612254889272533,0.01043600189734728,0.008760059829680422,0.382449447766507
0.00034364350278667024,2e-05,0.00032364350278667024,0.02,0.0,0.02,0.02,-0.02,-0.01248651060422723,0.010783231664380999,0.00908653846891494,0.36518747807716245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01013008364060719,0.010783231664380999,0.00908653846891494,0.3513580147391313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01454070229413773,0.010783231664380999,0.00908653846891494,0.3317083201540125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154928286544624,0.010783231664380999,0.00908653846891494,0.33857318104300127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011557960548304713,0.010783231664380999,0.00908653846891494,0.35404435706051496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002535002884813009,0.010783231664380999,0.00908653846891494,0.35747686341182816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036648380872972286,0.010783231664380999,0.00908653846891494,0.3569793701206625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483909131947291,0.010783231664380999,0.00908653846891494,0.3635459172113171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017402367411369024,0.010783231664380999,0.00908653846891494,0.38727484424490055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012550869926631902,0.010783231664380999,0.00908653846891494,0.3855336936326399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006462688007934703,0.010783231664380999,0.00908653846891494,0.37657942164621083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005131589409765214,0.010783231664380999,0.00908653846891494,0.3695153812643903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010896760126061222,0.010783231664380999,0.00908653846891494,0.36802305320453144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002909046519886327,0.010783231664380999,0.00908653846891494,0.36404341050248257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013530349407333553,0.010783231664380999,0.00908653846891494,0.345587426551613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017006986922423195,0.010783231664380999,0.00908653846891494,0.347875865328247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019192452770685486,0.010783231664380999,0.00908653846891494,0.345288960939641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02499715057919416,0.010783231664380999,0.00908653846891494,0.3116605702105051
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021314618077743375,0.010783231664380999,0.00908653846891494,0.28370302610883313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027359030779175786,0.010783231664380999,0.00908653846891494,0.3188238967114658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01701172908318105,0.010783231664380999,0.00908653846891494,0.2963884218721853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029547947552392984,0.010783231664380999,0.00908653846891494,0.2925578601624843
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012777614193099973,0.010783231664380999,0.00908653846891494,0.3090736658218993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02158462020719487,0.010783231664380999,0.00908653846891494,0.28081780792189326
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012816979754235458,0.010783231664380999,0.00908653846891494,0.2972340238348925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010699116702327371,0.010783231664380999,0.00908653846891494,0.31111328204613176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007892006029410092,0.010783231664380999,0.00908653846891494,0.3214605959732795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02228584965096181,0.010783231664380999,0.00908653846891494,0.29201072381174864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004928379690746887,0.010783231664380999,0.00908653846891494,0.2983782432232096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015900359756645166,0.010783231664380999,0.00908653846891494,0.3190229243906595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005242255941374951,0.010783231664380999,0.00908653846891494,0.31210826862846286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008227111123041198,0.010783231664380999,0.00908653846891494,0.32290312915993047
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,-0.002933098186663874,0.010783231664380999,0.009066356738145487,0.3190229243906595
1.631984855755997e-05,0.0,1.631984855755997e-05,0.0,0.0,0.02,0.02,-0.02,0.008221733833538414,0.010799727493646438,0.00908282454827214,0.329867579795335
0.0,0.0,0.0,0.0,0.0,0.02,0.02,-0.02,0.010698447659434285,0.010799727493646438,0.00908282454827214,0.3440950984917539
0.0001615097354217876,0.0,0.0001615097354217876,0.0,0.0,0.02,0.02,-0.02,0.0007402650180390324,0.010962981490198365,0.009245801248283447,0.345090085074085
-0.0004390782167176566,0.0,-0.0004390782167176566,0.0,0.0,0.02,0.02,-0.02,-0.005547542138160333,0.01051908966711812,0.008802663401641597,0.3376281411475148
4.4754743513852894e-05,2e-05,2.4754743513852893e-05,0.02,0.0,0.02,0.02,-0.02,-0.008479412297463074,0.010564315189792062,0.008827636052830323,0.326285840638036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001499494750394348,0.010564315189792062,0.008827636052830323,0.32608696477248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013467367818031595,0.010564315189792062,0.008827636052830323,0.3082280638591919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024716475371893143,0.010564315189792062,0.008827636052830323,0.3114615425313114
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,0.010165734651382152,0.010564315189792062,0.008807459500109305,0.3247935125781771
-6.545789070200314e-05,6e-05,-0.00012545789070200314,0.06,0.02,0.0,0.02,0.02,0.0009387555942017567,0.010498165781301028,0.008680896644116087,0.3260371698992721
-0.0004939505294366686,0.0,-0.0004939505294366686,0.0,0.06,0.02,0.08,0.039999999999999994,-0.007690530506244242,0.009999029677318472,0.008182658181186131,0.31583924059174806
0.000588087215471722,0.0,0.000588087215471722,0.0,0.06,0.02,0.08,0.039999999999999994,0.0017768749890394453,0.010592997194310616,0.008775557513322818,0.31817732242795227
0.00023511315906375784,0.0,0.00023511315906375784,0.0,0.06,0.02,0.08,0.039999999999999994,-0.0067174832270223694,0.010830600906408527,0.009012733921436089,0.3093224883743013
-5.169933166573991e-05,2e-05,-7.169933166573991e-05,0.02,0.06,0.02,0.08,0.039999999999999994,-0.0022037122452240876,0.010778341639914313,0.008940388382771669,0.30643711837372356
-5.7408342586458e-05,6e-05,-0.000117408342586458,0.06,0.04,0.02,0.06,0.02,0.012946439569337498,0.010720314530598518,0.008821930364003139,0.32335082757788847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003383296185371476,0.010720314530598518,0.008821930364003139,0.3278281153847409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010720314530598518,0.008821930364003139,0.3278281153847409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009665766680939214,0.010720314530598518,0.008821930364003139,0.3406625921404409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009350608585053433,0.010720314530598518,0.008821930364003139,0.3531986032841694
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,0.003051309180819084,0.010720314530598518,0.008801753925395728,0.35732763060584194
6.5218391538453e-05,0.0,6.5218391538453e-05,0.0,0.02,0.0,0.02,0.02,0.00047647014808260835,0.010786232083807468,0.008867546353167777,0.3579743567029934
-0.0007675435222223004,0.0,-0.0007675435222223004,0.0,0.02,0.0,0.02,0.02,-0.006886969034910928,0.010010409659020114,0.008093196603184083,0.34862202935817677
3.665098284846291e-05,0.0,3.665098284846291e-05,0.0,0.02,0.0,0.02,0.02,0.0042050317417701155,0.010047427533221187,0.00813014420964242,0.3542930277992784
0.00013820582696135285,0.0,0.00013820582696135285,0.0,0.02,0.0,0.02,0.02,-0.000844771073316597,0.010187021973213639,0.008269473669907601,0.3531489602245992
-0.00014290908435715455,2e-05,-0.00016290908435715454,0.02,0.02,0.0,0.02,0.02,-0.0024999932684289794,0.01004265707087404,0.008105217413166832,0.349766096932856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518551748346924,0.01004265707087404,0.008105217413166832,0.3599143831808098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027801506354023786,0.01004265707087404,0.008105217413166832,0.35613361634431695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027511831565258937,0.01004265707087404,0.008105217413166832,0.35986458830760193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020485718049536583,0.01004265707087404,0.008105217413166832,0.35707880805344017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023826756802410864,0.01004265707087404,0.008105217413166832,0.35384532938132063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011501028671722202,0.01004265707087404,0.008105217413166832,0.3382747154310288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013344719665824512,0.01004265707087404,0.008105217413166832,0.35613361634431695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006125905138810728,0.01004265707087404,0.008105217413166832,0.3478260704550393
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,0.009817685237101914,0.01004265707087404,0.008085055308818534,0.3610586025691269
-0.0001511682846313267,0.0,-0.0001511682846313267,0.0,0.0,0.02,0.02,-0.02,0.004751417265966396,0.009889970655000191,0.007932664820244906,0.367525559913366
7.85418183941311e-05,0.0,7.85418183941311e-05,0.0,0.0,0.02,0.02,-0.02,0.0007275817077920799,0.009969289249673441,0.008011829684558824,0.3685205464956971
1.8195782360796998e-05,0.0,1.8195782360796998e-05,0.0,0.0,0.02,0.02,-0.02,0.008360551588295184,0.009987666431051867,0.008030171248428974,0.37996213312431637
-0.0004968130700334106,0.0,-0.0004968130700334106,0.0,0.0,0.02,0.02,-0.02,-0.00010814268189229814,0.009485891357796428,0.007529368684364712,0.3798129003183306
-0.00011748898055896185,2e-05,-0.00013748898055896186,0.02,0.0,0.02,0.02,-0.02,0.0029563663649787575,0.009367287889532117,0.007390844498581073,0.38389213276679546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013300086773082587,0.009367287889532117,0.007390844498581073,0.385732721311834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012924176920445785,0.009367287889532117,0.007390844498581073,0.38752366679730255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003190931469921554,0.009367287889532117,0.007390844498581073,0.383096173863658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002517757832265266,0.009367287889532117,0.007390844498581073,0.38657847508817933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005740343846913909,0.009367287889532117,0.007390844498581073,0.3786190378704437
